business_id,name,address,city,state,postal_code,latitude,longitude,stars,categories
e4S4IjVt9fxnArhX6cyAHA,The Eastern Peak - North Gulch,133 12th Ave N,Nashville,TN,37203,36.1579256,-86.788875,4.0,"Restaurants, Sushi Bars, Thai, Asian Fusion"
CCeUPUSWxYqUB_qtkGi2Lg,The Inn At Barley Sheaf Farm,5281 York Rd,Holicong,PA,18928,40.335705,-75.044462,4.5,"Venues & Event Spaces, Event Planning & Services, American (New), Restaurants"
vMmWKCwoGsFnmDTot4K3Ag,Moffin's Steak,1307 W Tioga St,Philadelphia,PA,19140,40.0061024,-75.1502741,4.0,"Cheesesteaks, Restaurants"
b2Za53CjptGyf9K0fFnrAg,Petrini's Italian Restaurant - Santa Barbara,14 W Calle Laureles,Santa Barbara,CA,93105,34.4398038551,-119.7283961644,4.0,"Restaurants, Pizza, Italian"
vKTTtmv9-xoM9IecE68DpA,Grillsmith - Carrollwood,14303 N Dale Mabry Hwy,Tampa,FL,33618,28.0771773916,-82.5061121117,4.0,"Restaurants, American (New), Seafood, Bars, Steakhouses, American (Traditional), Food, Nightlife, Breakfast & Brunch"
fzDhTUWuJhSKivYwRcj0EA,Erwin's Country Kitchen,4059 Brownsville Rd,Trevose,PA,19053,40.1515202,-74.9746447,4.0,"German, American (Traditional), Restaurants"
s2eyoTuJrcP7I_XyjdhUHQ,Bros Pizzeria,547 S Fort Harrison Ave,Clearwater,FL,33756,27.9598298744,-82.7997673332,4.0,"Pizza, Restaurants, Italian"
xqg1dcW3LIWBXpYOujI96A,PROX Salads,222 E Market St,Indianapolis,IN,46204,39.7686835,-86.153515,4.5,"Gluten-Free, Restaurants, Event Planning & Services, Vegetarian, Sandwiches, Caterers, Salad"
T4vtDmwAaxAOHRZjKPfDRw,Brothers Pizza,9 Willow Way,Burlington,NJ,08016,40.0546981,-74.8682341,3.5,"Restaurants, Pizza"
4XJjKRpkqLlErQ6brEeKHA,Penn Queen Diner,7349 N Crescent Blvd,Pennsauken,NJ,08110,39.9697749,-75.0447325,3.0,"American (Traditional), Breakfast & Brunch, Diners, Fast Food, Restaurants"
xvO2Ff-fSjq67LtEhiEc1w,Quail Canyon Golf Course,5910 N Oracle Rd,Tucson,AZ,85704,32.3111295,-110.9763702,3.0,"Golf, Restaurants, Active Life"
pD8sfUMm2pwmbu_RVww4BA,Chamberlain's Roast Beef,1362 Naamans Creek Rd,Bethel Township,PA,19060,39.840526,-75.49718,3.0,"Food Stands, Food, Meat Shops, Restaurants, Specialty Food, Sandwiches"
OWBaCrkOf6ezjf4OA_Q5vQ,KJ's American Grille,1565 S Meridian Rd,Meridian,ID,83642,43.5910652,-116.3943618,3.5,"Seafood, Salad, Breakfast & Brunch, Restaurants"
eF4YPHVUOlsGBRfIH-fOmQ,The Basement East,917 Woodland St,Nashville,TN,37206,36.1756716,-86.7555828,4.0,"Arts & Entertainment, Nightlife, Asian Fusion, Music Venues, Pubs, Breakfast & Brunch, Bars, Gastropubs, Restaurants, Vietnamese, Mexican, Sandwiches"
XJnTY0wG45x9GBrgfNpkCw,Lucha Cartel,207 Chestnut St,Philadelphia,PA,19106,39.9484906,-75.1444675,3.5,"Specialty Food, Breakfast & Brunch, Nightlife, Mexican, Food, Bars, Dance Clubs, Pubs, Cocktail Bars, Restaurants"
4s7cFr4U7J7eYnwa3Suzfw,Alfredo Tacos,,Sun Valley,NV,89433,39.6028659,-119.7773461,3.0,"Food Trucks, Mexican, Restaurants, Food"
uVnBph9iFdpS4bWmU4VqYQ,Indy Steak & Lemonade,3367 W 10th St,Indianapolis,IN,46222,39.7800154252,-86.2153038383,2.0,"Sandwiches, Restaurants, Fast Food, Salad, Steakhouses"
q-__WScgs66ApZ5aqQR7Mg,The Block Bistro And Grill,115 W Market St,Indianapolis,IN,46204,39.7682511355,-86.1600353793,4.0,"Event Planning & Services, Bars, Nightlife, American (Traditional), Cocktail Bars, Restaurants"
SsW2RC6_YHzacokncPr9Cw,Pizza Plaza,845 Cooper Landing Rd,Cherry Hill,NJ,08002,39.9392218,-75.0089974,3.5,"Restaurants, Salad, Pizza, Italian"
6QnV--P75rtu3uYvh58ojg,Panda House Chinese Restaurant,"5055 Sun Valley Blvd, Ste 200",Sun Valley,NV,89433,39.5763,-119.781369,3.5,"Chinese, Restaurants"
yiGkvq3eQ0oPtoSrlItDJg,Treasure Chest Casino,5050 Williams Blvd,Kenner,LA,70065,30.0419906122,-90.2360777587,2.5,"Casinos, Arts & Entertainment, American (New), Delis, Restaurants, Buffets"
Jfvd4mr8axS3l5i_Segw4g,Gaby's Family Restaurant,"4890 122nd Ave N, Ste 1",Clearwater,FL,33762,27.8823980324,-82.699793838,4.5,"Restaurants, American (Traditional)"
BaSwNEingTmrBw4shffK5w,Function Coffee Labs,1001 S 10th St,Philadelphia,PA,19147,39.9378379,-75.1594805,4.5,"Bakeries, Restaurants, Breakfast & Brunch, Desserts, Food, Coffee Roasteries, Coffee & Tea"
6gA9HJYYia2E8s39e5NdtA,Cooper's Hawk Winery & Restaurants,8696 E US Hwy 36,Avon,IN,46123,39.7637798,-86.3679989,4.0,"Restaurants, Nightlife, Bars, American (Traditional), Cocktail Bars, Wine Bars"
FSvFk1lWR0YBYP_-L_iLTQ,Rue De La Course,1140 S Carrollton Ave,New Orleans,LA,70118,29.9473419,-90.1299849,3.5,"Coffee & Tea, Restaurants, Food"
omgrRIS_u5v5nGzfmr7tEQ,Chicken For Lunch,10060 Jasper Ave NW,Edmonton,AB,T5J 3R8,53.5413977,-113.4925397,4.0,"Chinese, Restaurants, Fast Food"
Khv2xprJmMO69kjhr6g5Eg,Bobbie's Dairy Dip,5301 Charlotte Ave,Nashville,TN,37209,36.151595,-86.8512699,4.0,"Burgers, Hot Dogs, Ice Cream & Frozen Yogurt, Food, Restaurants"
xOeBBrc2l5OfjX_cY4bIvA,Sor Ynez,1800 N American St,Philadelphia,PA,19122,39.9786174929,-75.1396162445,4.0,"Mexican, New Mexican Cuisine, Restaurants"
Of3xjnH-jwwfZule44ihOg,Chiangmai,108 Fayette St,Conshohocken,PA,19428,40.0742587,-75.3062647,4.0,"Thai, Restaurants, Food, Food Delivery Services"
hxPnlWZmirx7neooZykmtg,Sutton's,1706 N 5th St,Philadelphia,PA,19122,39.9771594076,-75.1436727494,5.0,"American (Traditional), Cocktail Bars, Restaurants, Nightlife, Bars"
60OGVvAALJr7JO3IG2aClg,Marinucci's Deli - Port Richmond,3122 Richmond St,Philadelphia,PA,19134,39.982194507,-75.103260102,4.5,"Sandwiches, Restaurants, Wraps, Delis"
MwcWqRwl-N-IvwUBlpLbaQ,Buster's Pizza Express,"1 Londonderry Mall NW, Unit FC04",Edmonton,AB,T5C 3C8,53.6017648,-113.445885,3.5,"Donairs, Pizza, Restaurants, Food, Chicken Wings, Food Court"
qT5xWz87C1glYQgUmG0--Q,Metro Nightclub & Restaurant,707 Massachusetts Ave,Indianapolis,IN,46204,39.776536,-86.1466547,4.0,"Karaoke, American (Traditional), Pool Halls, Nightlife, Bars, Dance Clubs, Adult Entertainment, Gay Bars, Restaurants"
xUuWmc85BMczbadRsf119A,Lyon Restaurant,10335 - 83 Avenue,Edmonton,AB,T6E 2C6,53.5189805,-113.4971429,4.5,"French, Restaurants"
UjtAPcznFK2ujyjAK1n_kQ,Noodlebox,"222 Baseline Road, Suite 100",Sherwood Park,AB,T8H 1S8,53.542166,-113.316634,4.0,"Indian, Asian Fusion, Vegan, Noodles, Thai, Gluten-Free, Chinese, Fast Food, Japanese, Southern, Restaurants"
Ny4ycAePXKD7_wQXL_Z7DA,Vandyke Bed & Beverage,105 S 11th St,Nashville,TN,37206,36.1772003,-86.7497832,4.0,"Hotels & Travel, Hotels, Event Planning & Services, American (Traditional), Bed & Breakfast, Restaurants, Bars, Nightlife"
e-0x8xq9t-XirM6CnEYlLA,Dolce Carini Pizzeria,2821 S Eagle Rd,Newtown,PA,18940,40.2349184,-74.9402554,3.0,"Restaurants, Pizza, Bars, Caterers, Event Planning & Services, Italian, Nightlife"
ZXhTFMADU3v3hYzXJrz6fw,Bamboo Terrace,1754 W Ajo Way,Tucson,AZ,85713,32.1782937,-111.0025895,3.0,"Chinese, Restaurants"
HHKWz02LCPCftIkP0ghptA,Yawdi Food,1561 Tulane Ave,New Orleans,LA,70112,29.9565397632,-90.0783071612,4.5,"Caribbean, Restaurants"
LgiAzhOqrzl95NNRLziH2A,3 Agaves Mexican Restaurant & Cantina,"7840 E US Hwy 36, GH",Avon,IN,46123,39.7642463948,-86.3839582,4.0,"Nightlife, Tex-Mex, Bars, Restaurants, Mexican"
AHLsupKoLHiRXksrFbCzCw,Village Inn Restaurant,13001 Racetrack,Tampa,FL,33626,28.0687355923,-82.6324332462,3.5,"Restaurants, Breakfast & Brunch, American (Traditional)"
wUnLSg_GKfEIQ5CQQ770_g,Vetri Cucina,1312 Spruce St,Philadelphia,PA,19107,39.9466441,-75.1631867,4.5,"Italian, Cuban, Restaurants"
EdHV7lv4hYiuruLCDspAgA,Tucson Indoor Sports Center,1065 W Grant Rd,Tucson,AZ,85705,32.2480694,-110.9891305,4.0,"Soccer, Sports Bars, Bars, Active Life, Restaurants, American (Traditional), Nightlife, Amateur Sports Teams"
gjcwnzFJkCYzNWBjXMdarw,Dinner Bell,"330 Black Horse Pike, Unit A",Glendora,NJ,08029,39.837426,-75.067594,4.5,"Restaurants, Indian"
6U0ZweWWWQUzea2rF4zKgQ,Mi Viejo,6002 N US Hwy 41,Apollo Beach,FL,33572,27.76389,-82.396463,4.5,"Cuban, Latin American, Sandwiches, Restaurants, Breakfast & Brunch, Desserts, Food"
1AMdlp3799xhKsEvce9_aA,Helen’s Hot Chicken,416 21st Ave S,Nashville,TN,37203,36.1461402,-86.7993771,4.0,"Chicken Shop, Restaurants"
ZegbzWP56yvDzwCI5FHOVw,13th Street Pub & Grill,"3201 W Airport Way, FL 2",Boise,ID,83705,43.568969,-116.222002,4.0,"Restaurants, Bars, Nightlife, Pubs, American (New)"
HA217nXPzk9ZFNik4jx_Tg,Hoagies Plus,752 E Tioga St,Philadelphia,PA,19134,40.0011962,-75.1146186,4.0,"Sandwiches, Salad, Restaurants, Delis"
J21LCs65VlAYJ781FNsr8Q,Apollo Pizza,40 E State St,Media,PA,19063,39.9174863,-75.3878752,3.5,"Restaurants, Pizza"
MPTi75aYZzjuKXB8e9jvBQ,Treetops Kitty Cafe,"305 W State St, Unit 3",Kennett Square,PA,19348,39.8465782088,-75.7149622273,4.5,"Pets, Community Service/Non-Profit, Local Services, Pet Stores, Pet Adoption, Restaurants, Cafes, Themed Cafes"
p2j5sADK9ucYX5eRmfZw1w,Sarge's Smokehouse Bbq,1500 W Cass St,Tampa,FL,33606,27.949554,-82.4750190228,4.5,"Restaurants, Food, Sandwiches, Food Trucks, Barbeque, Event Planning & Services, Caterers, Smokehouse"
Ftlb7mILHcLBJbyVMxH33A,Baskin-Robbins,214 E Main St,Franklin,TN,37064,35.9258261038,-86.8677377701,3.5,"Bakeries, Food, Restaurants, Ice Cream & Frozen Yogurt"
4kgGdUYHe-uyqZtl5ch54A,Maro's Gyros,437 Sam Ridley Pkwy W,Smyrna,TN,37167,35.984121,-86.550464,4.0,"Middle Eastern, Salad, Mediterranean, Restaurants, Greek"
3wxKriseiH9Isp5xmyBupw,The Black Taxi,745-747 N 25th St,Philadelphia,PA,19130,39.9687445,-75.1782273,4.0,"Nightlife, Irish, Irish Pub, Bars, Restaurants, American (New)"
Tizsgdt273hIdZl2IHM8vQ,Christopher's Deli & Caterers,516 High St,Mount Holly,NJ,08060,40.004902,-74.796288,4.0,"Delis, Restaurants"
iaraHjNVUQEqTp5jla1yZA,Four Green Cats,118 Creek Rd,Mount Laurel Township,NJ,08054,39.982625211,-74.8609015346,4.5,"Food, Restaurants, Modern European, Cafes, Desserts"
YqCQBJgUZHFFHRX1VgU3Ag,Kowloon Restaurant,"850 S Valley Forge Rd, Ste 13",Lansdale,PA,19446,40.240921,-75.3037724,4.5,"Soup, Noodles, Thai, Asian Fusion, Chinese, Restaurants, Dim Sum, Szechuan"
MNFzJSfesy5ofSa6yWp7mA,Penny's Cafe,5442 E Judge Perez Dr,Violet,LA,70092,29.9141859953,-89.8999225799,3.5,"Restaurants, Southern, Breakfast & Brunch, American (Traditional), Seafood"
-kfHz1kimX62QEceFkkB_g,Edomasa,2710 De La Vina St,Santa Barbara,CA,93105,34.4359425,-119.72534279999999,3.5,"Restaurants, Sushi Bars, Japanese"
Mha77MN_BYGB-w7DONZ5YA,Cuenelli's Peruvian Restaurant,4801 W Hillsborough Ave,Tampa,FL,33614,27.9966052,-82.5243863,4.0,"Peruvian, Restaurants, Latin American"
p_qSQwShIgQnNxGcajI4-w,Oxford Exchange,420 W Kennedy Blvd,Tampa,FL,33606,27.9451142708,-82.4646208405,4.5,"Restaurants, American (New), Coffee & Tea, Books, Mags, Music & Video, Breakfast & Brunch, Food, American (Traditional), Event Planning & Services, Bookstores, Cafes, Diners, Venues & Event Spaces, Shopping"
TNhfrd9b7l7_vdFXwebNmg,Chasers,1874 Delmar Dr,Folcroft,PA,19032,39.8920246,-75.2835611,4.0,"Pubs, Bars, Salad, Cheesesteaks, Pool Halls, Lounges, Restaurants, Nightlife"
GJXGdJlCroyRTmCxsz3i6Q,Schlafly Beer Bar & Grill,10701 Lambert International Blvd,Saint Louis,MO,63145,38.736352,-90.35363,2.5,"Beer Bar, American (Traditional), Food, Nightlife, Bars, Breweries, Restaurants"
UgoE73tzKh7NPbSfUttvkA,Epic Eatery,392 West Main St,Gallatin,TN,37066,36.3863518,-86.4546401,5.0,"Restaurants, Seafood, Venues & Event Spaces, Event Planning & Services, Steakhouses"
UV0vf6VGzuNsrUJdZVc1nw,Plump's Last Shot,6416 Cornell Ave,Indianapolis,IN,46220,39.8731391,-86.1426812,3.5,"Sports Bars, Bars, American (New), Restaurants, Nightlife, Sandwiches, American (Traditional)"
OhNd1a8btwomUcrN5DjwKQ,Tum Rub Thai,32716 US Hwy 19 N,Palm Harbor,FL,34684,28.0694373,-82.7409459,4.0,"Sushi Bars, Thai, Restaurants"
gIzKVqQf-sU_BngnhqyOpw,Pietro's Pizza,236 N Radnor-Chester Rd,Wayne,PA,19087,40.041632,-75.3635841,3.5,"Event Planning & Services, Party & Event Planning, Pizza, Restaurants, Italian, Caterers"
70STxTke5G_Y5e-W9xcGdw,Big Geez Chicken Shack ,5148 Locust St,Philadelphia,PA,19139,39.9556563,-75.2255038,3.0,"Restaurants, Fast Food, Chicken Shop"
cVWOVdiHpPRzuS2FSQUgfA,Omka Grill & Sushi,"3301 Lancaster Pike, Unit 1C",Elsmere,DE,19805,39.753713,-75.5897993,4.5,"Sushi Bars, Restaurants, Wholesalers, Professional Services, Japanese, Restaurant Supplies"
EQyFENS3MWYRuDt6Ty6QJQ,Street Food Philly,N 33rd St,Philadelphia,PA,19104,39.9610339,-75.1895661,4.0,"Restaurants, Food Stands, Street Vendors, Food, Event Planning & Services, Caterers"
TaYJfvjk0kLMnS-gQd28bw,Dominic's Tavern,100 E Browning Rd,Bellmawr,NJ,08031,39.8655982,-75.0746134,4.0,"Restaurants, Bars, Pubs, Nightlife, American (New)"
r5tOTGKVRti4NTmZ4ERsjQ,Slap Yo Mama,,Tampa,FL,33634,28.01574,-82.5510469,4.0,"Food Trucks, Food Delivery Services, Restaurants, Comfort Food, American (Traditional), Food"
_393npnr0Dw1aGKy83x_0A,Paladar 511,"511 Marigny St, Ste A",New Orleans,LA,70117,29.9630345,-90.0548061,4.5,"Restaurants, Pizza, American (New), Breakfast & Brunch, Mediterranean"
4tROg_S6JJoXY0g24_pjNA,Carmine's Pizzeria West Chester,947 Paoli Pike,West Chester,PA,19380,39.9709129223,-75.587300054,2.0,"Restaurants, Salad, Italian, Pizza, American (New)"
3boF6qb2kpjr7p5hZuPbUQ,Ducketts Seafood,7245 N Michigan Rd,indianopolis,IN,46268,39.8862451834,-86.2092621911,4.0,"Food, Cajun/Creole, Food Delivery Services, Seafood, Cheesesteaks, Restaurants"
LIoU5gBv75l1lMFaQ3wyfQ,Rozanna,403 Lafayette Ctr,Manchester,MO,63011,38.5956948927,-90.5221298022,4.5,"Middle Eastern, Restaurants, Mediterranean, Syrian"
vIg_WNUAZHXcqe-9JdWJ7w,St. Louis Union Station Soda Fountain,201 S 18th St,St. Louis,MO,63103,38.6277735,-90.2079922,3.0,"Restaurants, Diners, Specialty Food, Food, Juice Bars & Smoothies, Desserts, Candy Stores, Ice Cream & Frozen Yogurt, Burgers"
rICb1UmytJFJ4N6RX1zWtw,Wolly’s Kitchen,"16 E Airline Hwy, Ste B",Kenner,LA,70062,29.9809595,-90.2754391,5.0,"American (New), Comfort Food, Burgers, Restaurants"
Ug4rOKRqo8B8zCiOCim70g,Which Wich,"862 S State Rd 135, Ste A",Greenwood,IN,46143,39.6044330499,-86.1596594061,3.0,"Sandwiches, Restaurants"
Pf-UDqpWj4wAB5KV4kqsTA,Bigheads Beef & Ale of Warminster Square,1499 W Street Rd,Warminster,PA,18974,40.219638,-75.122042,2.0,"Nightlife, Bars, Restaurants, Sports Bars"
fYwa1dnZC8LiII2ArgDDoQ,Richie's Hot Wings,2934 Highway 31 W,White House,TN,37188,36.4625464,-86.6606897,4.0,"Restaurants, Chicken Wings, American (Traditional)"
t1O2maRO9R65clkQEbMPLw,"Rolando Garcia, MD - Big Bend Pediatric Care","13131 Kings Lake Dr, Ste 101",Gibsonton,FL,33534,27.7942149658,-82.3734320922,1.0,"Pizza, Medical Spas, Health & Medical, Beauty & Spas, Doctors, Pediatricians, Restaurants"
kHL00cuNothLsacKCvF3zA,New Asian Village Restaurant,9308 34 Ave NW,Edmonton,AB,T6E 5X8,53.466333,-113.475181,3.5,"Indian, Restaurants"
4XDoDb7D8j0WWb8EDC1ljA,Galaxie,3060 St Claude Ave,New Orleans,LA,70117,29.9674288,-90.0445223,3.5,"Nightlife, Wine Bars, Beer Bar, Mexican, Tacos, Bars, Restaurants"
J2TZvGFySrShrpBQVxSWYg,Nacho Mama's Food Truck,,Indianapolis,IN,46204,39.7713425,-86.1573709,4.5,"Tex-Mex, Street Vendors, Restaurants, Food Trucks, Food"
DMCP-3bBx5vuKhZsNS-lBQ,Chicago's Fish & Chicken,9942 E Washington St,Indianapolis,IN,46229,39.7758972883,-85.9915842039,3.5,"Restaurants, Chicken Shop, Seafood, Greek, Food"
CaHPh66umOcEFcQnVQmRfA,Starlite Cruises On Smooth Inland Waters,3400 Pasadena Ave S,Clearwater,FL,33755,27.7479563,-82.7449444,2.5,"Boat Charters, Event Planning & Services, Restaurants, Active Life, Boating"
wsyVH0sf0ttt6G7JqmP9vg,Pho 20,234-236 N 10th St,Philadelphia,PA,19107,39.9565494,-75.1558606,4.0,"Vietnamese, Restaurants"
AEhfYqXSFx1EtqI8ajabXg,La Na Thai French Cuisine,33 W State St,Media,PA,19063,39.9182416,-75.3906983,3.5,"Thai, Restaurants"
M1BkW7JZZBrCfT4_Sr4NEQ,The Spot Sushi Burritos,"10500 Ulmerton Rd, Ste 288",Largo,FL,33771,27.892231,-82.784415,4.5,"Poke, Sushi Bars, Restaurants, Asian Fusion, Food"
-G2E_TAWXZehcQBirPGwZw,Tastings Wine Market & Wine Bar,2447 S Apple St,Boise,ID,83706,43.581246,-116.1743484,3.0,"Bars, Tapas/Small Plates, Wine Bars, Restaurants, Nightlife"
4c2g3f516yTu4mZLbYqsmQ,Passage Restaurant,10783 Bustleton Ave,Philadelphia,PA,19116,40.1093432,-75.024766,4.0,"Restaurants, German, French, Modern European, Beer, Wine & Spirits, Ukrainian, Food"
D4t9JnvIzJCmiL2PJn9zgg,The Butter Milk Ranch,2407 12th Ave S,Nashville,TN,37204,36.1258089146,-86.7895533395,4.5,"Bakeries, Food, Breakfast & Brunch, Restaurants"
m9mBUQx-z04GLDCZKQFXtw,Erial Garden Chinese Restaurant,2913 New Brooklyn Erial Road,Sicklerville,NJ,08081,39.7742322,-75.0081063,4.0,"Chinese, Restaurants"
5mtssdpDcCBDRUS8lo7Pkg,Umbertos of Long Island,150 Patricia Ave,Dunedin,FL,34698,28.0018357,-82.7758572,4.0,"Pizza, Sandwiches, Restaurants, Italian"
5bcngipnLPwSR9mDbA2ahA,Greta,10141 109 Street NW,Edmonton,AB,T5J 3M5,53.542038,-113.5080027,3.0,"Bars, Arts & Entertainment, Nightlife, Arcades, Restaurants"
CiAhlboWgdQmlWNig58svg,The Brick House Cafe,206 S Evers St,Plant City,FL,33563,28.0138477,-82.1235457,3.5,"Restaurants, American (Traditional), Desserts, Breakfast & Brunch, Food, Sandwiches"
VdfcZjjwTGnGPjB2Ehz5bA,87 Pizza & Donair,18914 87 Ave NW,Edmonton,AB,T5T 6J1,53.521748099999996,-113.6503478,4.5,"Restaurants, Mediterranean, Pizza, Burgers"
hDrtwJUBto3auHAG06YMzA,Il Pasticcio Trattoria,11520 100 Avenue NW,Edmonton,AB,T5K 0J7,53.5391744,-113.5207358,3.5,"Italian, Restaurants"
Pj-A29ajjCUb5ttM3Ff7yA,MashCraft on Delaware,"2205 N Delaware St, Ste 104",Indianapolis,IN,46205,39.7977066721,-86.1530978364,4.5,"Breweries, Restaurants, Nightlife, Sandwiches, Pubs, Food, Bars"
bUmeVelX-ZCPkGPDpr3jzw,Italian Delite,2052 Sproul Rd,Broomall,PA,19008,39.9665573,-75.3596298,3.5,"Italian, Pizza, Restaurants"
jyiCIbGkuhxawoEBvZxUfA,Jack Duggan's Pub,"8500 Essington Ave, Terminal A, Philadelphia International Airport",Philadelphia,PA,19153,39.874761,-75.247085,2.5,"Bars, Restaurants, Pubs, Nightlife, Sandwiches, Irish"
4hrG_t1YmpipaKiE4Caq7w,Pizza Amore,77 Hartford Rd,Delran,NJ,08075,40.0135763,-74.9367467,3.5,"Pizza, Sandwiches, Restaurants, Italian, Seafood"
ysO6c4ylOy6-yhIuF84fgg,"Floridan Palace Hotel, BW Premier Collection",905 N Florida Ave,Tampa,FL,33602,27.952083,-82.458418,3.0,"Contractors, Home Services, Event Planning & Services, Piano Bars, Hotels & Travel, American (Traditional), Wedding Planning, Nightlife, Hotels, Local Flavor, Venues & Event Spaces, Greek, Restaurants"
OgilsqqoshPEsPYdx7GIzg,BZ's Pizza and Italian Kitchen,7856 E Wrightstown Rd,Tucson,AZ,85715,32.2494448,-110.8247299,4.0,"Restaurants, Nightlife, Chicken Wings, Bars, Beer Bar, Sports Bars, Pizza, Italian"
Ikqc5tNLqyCafgcOXaZ0Ng,Hokka Hokka Japanese Restaurant,7830 Germantown Ave,Philadelphia,PA,19118,40.06924,-75.19941,3.5,"Restaurants, Chinese, Japanese, Sushi Bars"
4jMcQREZ9774-dOGH5p4QA,Dwight's Southern Bar-B-Que,4345 Lancaster Ave,Philadelphia,PA,19104,39.9687504,-75.2110717,3.0,"Restaurants, Barbeque"
pxITXo8ZoSmCq05eIEN1pw,Blue Ribbon Meat & Butcher Shop,1436 Prater Way,Sparks,NV,89431,39.5390056,-119.7612936,4.5,"Seafood, Specialty Food, Butcher, Meat Shops, Food, Restaurants, Shopping, Wholesale Stores"
ZzoxYYz8FywBOs0xjrRpBA,One Love Jamaican Take Out,613 W Marshall St,Norristown,PA,19401,40.1210058,-75.3500882,3.5,"Restaurants, Caribbean"
fiQxkb1pfPpvrr0oYYYBcA,The Daisy Restaurant,1221 State St,Santa Barbara,CA,93101,34.4237871609,-119.7052807747,5.0,"Restaurants, Nightlife, American (New), Food, Farmers Market, Bars, Wine Bars"
5izU6MrKkDa73cf4LVho9g,Westside Drive-In,1113 Parkcenter Blvd,Boise,ID,83706,43.581926,-116.169284,3.0,"Diners, Burgers, Restaurants, American (New)"
nXoNoKkkE_T5u4-3XGw3JA,Red Diamond House Restaurant,7500 82 Avenue NW,Edmonton,AB,T6C 0X9,53.5184790348,-113.4434733428,3.5,"Restaurants, Chinese, Buffets"
AjU2o0uLumPuTLPd_cuK0g,Bricks Café,2020 Fieldstone Pkwy,Franklin,TN,37069,35.9647328396,-86.8834367994,3.5,"American (New), Seafood, Pizza, Burgers, Steakhouses, Restaurants"
0cWnURpfrb4MqKSzyVN4SQ,Alcazar Tapas Bar,1812 Cliff Dr,Santa Barbara,CA,93109,34.40171,-119.7212025,4.0,"Tapas Bars, Restaurants"
-1XSzguS6XLN-V6MVZMg2A,Restaurant Rebirth,857 Fulton St,New Orleans,LA,70130,29.9435371,-90.0653721,4.5,"Cajun/Creole, Soup, Seafood, Restaurants, Steakhouses, Southern"
PmWjC2tCN0uhUYzUnKyPqw,Super House,5344 Master St,Philadelphia,PA,19131,39.9737428,-75.22904,3.0,"Restaurants, Chinese, Seafood"
4h6Fhm5g9mlNBN6nBLwWSA,Manatawny Still Works,"320 Cir Of Progress Dr, Ste 104",Pottstown,PA,19464,40.2643101696,-75.6678454482,4.5,"Bus Tours, Local Flavor, Food, Hotels & Travel, Beer, Wine & Spirits, Distilleries, Nightlife, Cocktail Bars, Restaurants, Bars, Tours, American (Traditional), Arts & Entertainment, Music Venues"
ETocc91Bm5-EMPhODTUx_Q,Indian Fusion - The Curry House,8208 107 Street NW,Edmonton,AB,T6E 6P4,53.5184065,-113.5065456,4.5,"Restaurants, Food, Specialty Food, Indian, Ethnic Food"
7c0jUMLFVKlyjPUvS6AXAQ,Tortas Ebenezer,1500 Prater Way,Sparks,NV,89431,39.5386699318,-119.7623430938,4.5,"Mexican, Restaurants, Sandwiches"
aFhPwy7OhyKah4cJY2QdEQ,Stonehouse Restaurant,900 San Ysidro Ln,Santa Barbara,CA,93108,34.446845,-119.623092,4.5,"Restaurants, American (New), Seafood, Steakhouses"
5ELqQ2YBM_vDqp10pINlgw,Richie's Cafe,9700 W Ajo Way,Tucson,AZ,85735,32.134118,-111.1734117,3.0,"Cafes, Restaurants"
4VXVP21v4Xec6C2mnnBnGw,Archie's Giant Hamburgers & Breakfast,2195 N Virginia St,Reno,NV,89503,39.5490192263,-119.8217086022,4.0,"Food, Restaurants, American (New), Bars, Burgers, Coffee & Tea, Sports Bars, Nightlife, Breakfast & Brunch"
oQuYddcB3SluBUMuklGCnw,Coastal Pizza Kitchen,17001 Gulf Blvd,North Redington Beach,FL,33708,27.818794,-82.823037,4.5,"Pizza, Restaurants, Italian"
LWstcv6F48ouIEW8RGUDjw,Red Bowl,"1441 E Fletcher Ave, Ste 115",Tampa,FL,33612,28.0689015,-82.4431821,4.5,"Szechuan, Restaurants, Hot Pot, Chinese, Noodles, Asian Fusion"
caHtyNvorNRIwvLJUUXpzg,Lorna's One Stop Jerk Center Restaurant,2108 N Howard Ave,Tampa,FL,33607,27.9603339,-82.483016,4.0,"Restaurants, Caribbean, Chinese"
m0t4w58qFv7XlJHMEMi-DA,China Valley,"10110 N Oracle Rd, Ste 180",Oro Valley,AZ,85704,32.3902056307,-110.9633195818,4.0,"Chinese, Szechuan, Restaurants"
4cONlC4f4tIId28cnGno7g,Kaboburritos,148 W State St,Kennett Square,PA,19348,39.8460987,-75.7134272,4.5,"Restaurants, Mexican, Mediterranean, Food Court, Greek"
K552cD0P1v2pdM_-A_3qLg,Temple University Hospital Cafeteria,3401 N Broad St,Philadelphia,PA,19140,40.0054237,-75.1507198,4.0,"Fast Food, Restaurants, Food"
OH7EpZrKPnZwZDNKQ5S8iA,Thai Kuu,"35 Bethlehem Pike, Ste 109A",Philadelphia,PA,19118,40.0779684,-75.2083651,3.5,"Thai, Asian Fusion, Restaurants, Soup"
-FKVxYp6GWcQjG8t2DC7vw,St Louis Pizza & Wing,4237 Bayless Ave,Saint Louis,MO,63123,38.5482664,-90.2912603,2.5,"Restaurants, Pizza"
